Temperature,Humidity,Pressure,AirSpeed,RainToday,RainfallTomorrow
17.6,70,1018.8,33,0,0
22.9,56,1015.7,33,0,0
21.8,62,1013.3,31,0,0
29.3,32,1008.8,61,0,0
19.5,84,1012.1,41,0,0
17.8,52,1020.2,41,0,0
15.5,62,1020.5,39,0,0
15.1,68,1019.7,37,0,0
16.3,78,1006.5,20,0,1
18.6,80,1001.8,65,1,1
15.2,88,1010.2,57,1,1
13.8,83,1013.6,52,1,1
12.2,79,1013.8,59,1,0
16.3,70,1022.7,33,0,0
15.4,75,1022.1,37,0,0
15,63,1022.5,39,0,0
15.8,66,1021.4,41,0,0
19.7,65,1014.3,50,0,0
28.4,35,1011,63,0,0
15.3,99,1017,39,0,0
16.3,79,1020.2,43,0,0
17,72,1018.4,43,0,0
17.2,67,1018.9,50,0,0
21.2,72,1017.5,35,0,0
26.8,41,1016.6,37,0,0
26.1,39,1014.1,37,0,0
19,81,1016.6,44,0,0
18.2,78,1019.2,48,0,0
18.5,70,1017.2,48,0,0
21.2,77,1011.1,41,0,0
26.5,61,1005.2,44,0,0
20.2,99,992.7,61,0,1
13.5,66,1017.2,43,1,0
14.5,80,1019.6,48,0,0
16.5,81,1013.9,41,0,0
16.7,83,1007.6,39,0,0
13.6,100,1002.6,31,0,0
16.9,99,991.1,70,0,1
13.1,88,1007.7,52,1,0
15.4,80,1012.3,41,0,0
9.6,91,1017.3,37,0,0
13.8,71,1016.2,35,0,1
14.1,100,1013.4,52,1,0
16.7,73,1018.3,43,0,0
16,98,1019.9,35,0,0
14.1,100,1021.1,33,0,0
17.4,84,1019.4,33,0,0
23,53,1013.3,43,0,0
17.4,86,1015,30,0,0
16.5,84,1018.2,35,0,0
17.9,80,1017.6,33,0,0
17.8,99,1014.2,39,0,0
17.9,86,1016.2,41,0,0
15.6,74,1017.7,37,0,0
16.9,85,1017.6,39,0,0
16.8,83,1019.5,30,0,0
14.9,87,1018.1,44,0,0
28.4,31,1014,56,0,0
28.4,40,1008.2,52,0,0
18.8,84,1012.5,26,0,0
14.1,99,1016.5,41,0,0
16.1,68,1017.8,41,0,0
16.6,94,1011.1,70,0,1
17.7,76,1015.2,70,1,1
15.4,89,1010.5,37,1,1
16.6,100,1008.6,50,1,0
14.3,98,1019.8,33,0,0
12.3,100,1024.3,48,0,1
13.9,86,1028.6,54,1,0
16.8,76,1021.6,41,0,0
10.8,99,1014.1,46,0,0
12.1,99,1019.1,31,0,0
8.2,99,1020.2,33,0,0
10,99,1021.1,33,0,0
11.8,99,1015.5,39,0,0
22.8,36,1011,NA,0,1
20.6,82,1004.8,52,1,1
16,99,1009.6,43,1,0
11.6,100,1020.3,31,0,0
16,80,1026,41,0,0
13.2,99,1021,44,0,0
20,62,1009.9,59,0,1
11,91,1008.3,50,1,0
10.7,99,1011.9,41,0,1
10.4,87,1008.7,59,1,1
12.9,100,1015.9,33,1,0
12.6,95,1024.3,17,0,0
8,100,1024.4,26,0,0
8.9,100,1025.1,33,0,0
11.3,99,1020.6,22,0,0
9.5,100,1019.1,22,0,0
11.2,100,1014.6,33,0,0
16.9,79,1012.7,39,0,0
15.1,87,1019.8,22,0,0
16.8,66,1012.8,41,0,0
15.9,100,1014.3,30,0,0
14.9,100,1017.3,28,0,0
16.1,100,1018.9,26,0,0
25.4,43,1010.1,81,0,1
12.8,79,1023.6,37,1,0
12.2,85,1018.9,43,0,1
12.8,83,1022.3,63,1,1
11.8,81,1035.2,35,1,0
14,69,1036.9,30,0,0
9.6,99,1033.6,28,0,0
10.6,98,1029.3,41,0,0
15.6,53,1022.4,43,0,0
15.1,58,1021.6,35,0,0
12.4,100,1026.6,33,0,0
12.1,92,1026.1,39,0,0
15.7,86,1022,31,0,0
16.7,72,1017,24,0,0
15.1,97,1017.8,26,0,0
15.3,100,1013.8,54,0,1
16.6,87,1005.3,57,1,1
11.3,100,1007.1,39,1,1
10.4,85,1017.1,46,1,1
12.1,99,1022.3,35,1,1
12.4,100,1024.1,28,1,0
12.6,100,1024.8,22,0,0
11.7,100,1022,50,0,1
10,99,1026.9,22,1,0
7.2,99,1023.1,30,0,0
14.3,66,1016,37,0,1
9.9,90,1028.3,44,1,1
9.9,100,1024.9,39,1,1
11.2,100,1023.9,31,1,1
10.1,100,1023.6,26,1,0
6.4,100,1019.9,19,0,0
12.9,83,1012.6,39,0,0
14.7,100,1012.4,39,0,0
14.2,100,1014.2,44,0,1
9.5,100,1021.6,41,1,1
10.9,88,1019.4,43,1,1
7.3,100,1022.8,39,1,1
11.3,94,1022.4,39,1,1
8.9,100,1030.1,31,1,1
10.8,100,1030.8,22,1,0
8.6,100,1026.9,22,0,0
5,100,1022.7,30,0,0
13,69,1019.6,31,0,1
9.1,100,1026,37,1,0
6.4,100,1028.3,20,0,0
9.4,77,1021.4,43,0,1
12.4,100,1016.6,44,1,1
13,92,1009.7,76,1,1
9.7,92,1016.9,41,1,1
9.8,75,1014.5,44,1,1
10.9,100,1016.2,41,1,1
7.2,99,1027.5,28,1,0
10.5,99,1031.8,28,0,1
9.2,100,1034.8,24,1,1
11.8,100,1036.7,17,1,0
7.5,100,1032,22,0,0
5.8,100,1028.8,11,0,0
3.3,100,1025.5,33,0,1
7.6,100,1020.4,24,1,1
11.2,100,1013.6,46,1,1
11.2,73,1019.1,59,1,0
10.5,84,1026.8,39,0,0
9.8,91,1028.8,30,0,0
8,99,1030.4,35,0,1
8.4,100,1030.2,11,1,0
8,99,1029.6,24,0,0
1.2,100,1026.3,20,0,0
8.2,87,1019.5,43,0,0
11.2,70,1016.1,44,0,1
10.2,89,1005.5,56,1,1
8,99,1009.6,41,1,1
9.9,100,1011.4,37,1,1
9.6,100,1020.2,37,1,1
9.8,100,1023.1,33,1,1
3.9,100,1026.1,28,1,0
9.8,77,1011.3,50,0,1
8.6,100,1005.4,24,1,1
7.6,99,1009.9,43,1,0
6.5,99,1022.2,35,0,1
9.7,100,1028.3,33,1,1
9,100,1029.7,37,1,0
5.9,100,1033.8,11,0,0
3.9,100,1030.9,19,0,0
5.8,80,1017.7,41,0,1
8.5,99,1002.9,46,1,1
6.8,100,1008.2,37,1,1
9,99,1016.4,48,1,1
8.1,99,1025,28,1,1
7.1,100,1026.6,20,1,0
7.4,100,1032,17,0,0
3.8,100,1037.2,15,0,0
1,100,1036.3,17,0,0
-0.3,100,1031,35,0,0
7,73,1026.2,28,0,0
10.7,78,1022,28,0,1
9.2,100,1014.1,20,1,1
9.8,100,1013.2,26,1,0
11.1,91,1009.1,39,0,0
5.3,100,1009,24,0,1
9.9,100,1004.6,52,1,1
8.7,99,1015.1,56,1,1
11.7,100,1023.1,41,1,0
8.7,86,1017.6,52,0,1
6.2,99,1018.1,31,1,1
7.2,99,1021.6,44,1,0
9.2,100,1027.8,20,0,0
8.7,100,1033.2,20,0,1
10.4,100,1033.5,19,1,0
9,100,1030.3,19,0,0
5.7,99,1024.4,30,0,0
10.3,77,1011.9,44,0,1
8.7,100,1004.8,35,1,1
10.2,95,1016.8,39,1,1
9.7,100,1021.9,39,1,1
7.1,100,1029.8,35,1,0
7.9,100,1034.2,31,0,0
6.9,100,1032.3,20,0,0
2.7,100,1028,17,0,0
8.1,81,1018.2,30,0,0
5.7,100,1015.1,43,0,1
7.2,100,1015.7,35,1,1
10.3,94,1006.9,69,1,1
6.9,99,1020,33,1,0
7.3,92,1020.3,48,0,1
10.8,99,1012.4,48,1,1
9.1,85,1022.1,63,1,1
9,99,1030.7,35,1,1
8.7,100,1033.5,31,1,0
8.4,100,1031.7,24,0,0
7.8,99,1023.7,41,0,1
10.1,99,1014.5,37,1,0
9.5,96,1012.2,43,0,1
8.4,100,1008.9,46,1,1
8.8,99,998.7,76,1,1
8.5,82,1019.3,43,1,0
8.2,100,1024.1,28,0,0
8.9,100,1019.4,39,0,0
8,87,1008.6,NA,0,1
7.5,92,1004.2,31,1,1
10.4,91,997.2,43,1,1
8.4,92,1006.8,57,1,1
8.5,99,1016.7,56,1,1
9.7,77,1021.9,30,1,0
8.1,83,1021.2,46,0,0
10.8,67,1015.9,52,0,0
11.3,84,1005.9,54,0,1
7.7,92,1012.8,61,1,1
11.2,96,1022.2,46,1,1
9.5,100,1026.9,19,1,0
10.8,79,1020.2,43,0,0
10.5,100,1020.9,31,0,0
14,68,1014.7,57,0,0
12.3,89,997.1,91,0,1
11.9,87,1002.3,61,1,1
9.8,87,1006.9,63,1,1
10.3,99,1020.1,50,1,0
11.8,79,1027.2,33,0,0
8.1,100,1024.3,20,0,0
10.1,99,1023.7,24,0,0
15.1,46,1011.8,48,0,1
8.2,91,1017.4,41,1,0
10.5,100,1020.9,39,0,0
10.9,93,1026.4,19,0,0
11.6,100,1021.1,37,0,0
11.2,100,1020.7,20,0,0
11.8,99,1016.7,31,0,0
8.5,100,1017.5,20,0,0
15.4,72,1009.2,44,0,0
12.7,92,1016.7,43,0,0
12.9,99,1017.4,41,0,0
12,72,1008.6,52,0,1
8.6,84,1018.7,44,1,0
9.7,80,1022.3,31,0,0
14.9,53,1011.6,59,0,0
15.4,72,1005.9,39,0,1
12.9,92,996.7,72,1,1
9,75,1010.3,69,1,1
10.8,84,1023.4,41,1,0
12.5,91,1032.2,30,0,0
13.2,85,1033.5,26,0,0
14.8,83,1024.5,41,0,0
18.8,49,1011.8,46,0,0
13.3,82,1019.4,28,0,1
8.8,99,1019.3,33,1,1
8.6,100,1022.3,30,1,0
8.9,100,1018.2,30,0,0
6.2,100,1016.1,35,0,1
6.3,100,1012.9,57,1,1
9.2,77,1015.2,57,1,1
9.9,77,1024.4,35,1,1
10.8,100,1024.4,31,1,0
9.6,100,1023.8,31,0,0
18.4,46,1013.9,44,0,0
12.5,100,1012.5,61,0,0
10.8,86,1022,30,0,0
10.1,99,1019.5,22,0,0
14.7,74,1011.7,30,0,0
13.2,90,1015.9,35,0,0
10.7,92,1019.4,50,0,0
11.1,76,1025,33,0,0
15.6,44,1019.5,50,0,0
17.6,31,1014.2,33,0,1
12.3,100,1011.3,50,1,0
10.1,97,1015.6,52,0,1
11.4,73,1022.9,28,1,0
10,86,1026.1,28,0,0
11.9,88,1019.9,35,0,0
17.7,69,1012.9,48,0,0
17,72,1009.7,48,0,1
10.3,94,1014.6,61,1,0
11.6,83,1021.6,31,0,0
12.8,78,1018.1,28,0,0
15.6,84,1013,46,0,0
23.8,57,1007,57,0,1
16.2,92,1008.8,39,1,0
12.6,100,1012.2,28,0,0
14,99,1013.1,37,0,1
12.2,83,1020.3,52,1,0
10.3,91,1027.2,26,0,0
17.3,55,1021.7,48,0,0
16.1,72,1017.3,46,0,0
9.5,99,1025.5,37,0,0
11.7,82,1020.6,28,0,0
9.9,100,1017.3,31,0,0
13.2,68,1018.4,35,0,0
12.4,80,1019,30,0,0
13.3,88,1016.2,35,0,0
14.1,73,1021,31,0,0
19.9,51,1014.1,69,0,0
14.6,63,1015.6,46,0,0
13.8,70,1020.8,37,0,0
14.3,80,1019.5,26,0,0
21.9,46,1010.9,37,0,0
16.2,81,1017.5,33,0,0
14.8,80,1018,43,0,1
16.1,90,1015.8,44,1,0
19.7,72,1013.4,31,0,0
28.6,47,1005.1,48,0,1
15.6,96,1010.6,28,1,0
16.9,75,1015.4,39,0,0
16.7,62,1018.8,30,0,0
24.2,39,1014.4,33,0,0
32.7,23,1004.9,61,0,0
19.2,63,1015.5,37,0,0
19.3,67,1024.4,56,0,0
20.5,70,1019.1,33,0,0
20.4,69,1005.8,46,0,0
14.8,53,1009.1,41,0,0
15.9,58,1009.9,46,0,0
21.2,56,1002.8,43,0,0
16.2,82,1013.2,37,0,0
14.1,86,1015.8,43,0,0
13.4,73,1021.9,35,0,0
15.9,64,1017.8,41,0,0
17.1,82,1015.9,33,0,0
22.2,51,1005.4,59,0,0
19.2,80,1004.9,44,0,0
15.3,69,1016.9,46,0,0
18.2,64,1017.4,43,0,0
17.4,73,1013,37,0,0
15.6,76,1013.4,43,0,0
18.1,63,1019.3,43,0,0
17.4,71,1013.6,41,0,0
15.1,92,1011.6,57,0,0
15.9,65,1017.6,43,0,0
16.8,73,1015,33,0,0
15.1,76,1012,46,0,0
15.5,60,1016,43,0,0
16.1,71,1014.5,43,0,1
14.7,100,1011.3,50,1,0
16.4,57,1023.7,50,0,0
16.3,72,1025.4,50,0,0
16.4,78,1021.6,39,0,0
18.7,59,1019.1,44,0,0
20.7,50,1016.9,33,0,0
22.6,50,1014.9,31,0,0
22.6,58,1016.1,28,0,0
20.9,83,1017.5,31,0,0
20.7,86,1014.2,31,0,0
21.8,83,1016.4,30,0,0
21,82,1014.6,44,0,0
23.3,59,1012.1,50,0,0
18.1,69,1010.8,48,0,0
16.4,62,1016.8,39,0,0
11.2,99,1019,30,0,0
15.6,89,1017.1,63,0,1
12.6,67,1027.1,39,1,0
12.1,94,1026,30,0,0
8.9,100,1024.3,33,0,0
10.6,99,1018.1,46,0,0
20.2,63,999.2,81,0,1
13.1,82,1013.4,39,1,0
14.8,99,1014.8,48,0,1
16.6,93,1011.2,57,1,1
14.4,98,1019.2,22,1,0
13.9,94,1014,41,0,0
27.2,25,1003.2,76,0,1
11.8,95,1016,57,1,1
11.7,81,1022.1,30,1,0
14.6,100,1015.2,35,0,1
12.8,100,1015.4,35,1,0
12.4,99,1018.9,41,0,0
14.7,100,1019.2,39,0,1
12.8,74,1027.1,33,1,0
12.6,86,1029.7,35,0,0
13,82,1028.7,31,0,0
12.5,100,1022.8,37,0,0
15.2,100,1022.9,30,0,0
16.7,80,1026.8,31,0,0
13.7,100,1027.1,28,0,0
9.7,100,1024.3,30,0,0
16.1,90,1025,24,0,0
13,99,1022.7,26,0,0
18.6,69,1012.8,37,0,1
11.8,100,1013,28,1,0
11.6,100,1015.1,30,0,0
9.4,99,1020.1,22,0,0
9.1,99,1019.4,26,0,0
13.3,100,1022.9,43,0,0
13.4,60,1028.5,43,0,0
10.2,86,1024.1,37,0,0
12.6,56,1009.2,46,0,1
14.2,87,1006.5,43,1,1
11.3,100,1016.5,31,1,0
13.1,99,1019,22,0,1
12.4,97,1020.3,44,1,0
14.8,100,1022.4,39,0,0
17.8,67,1014.2,74,0,0
13.4,95,1016.1,35,0,0
8.3,100,1024.3,20,0,0
7.9,100,1026.2,17,0,0
11.9,99,1023.5,41,0,0
4.5,100,1029.4,26,0,0
13.4,45,1018.3,52,0,1
8.8,93,1027.2,33,1,0
9.1,90,1028.4,28,0,0
8.3,99,1026,28,0,0
10.4,85,1023.4,35,0,0
16,60,1024.8,35,0,0
17.7,59,1026.6,37,0,0
17.5,58,1027.1,35,0,0
18.3,48,1022.9,52,0,1
14.2,100,1015.8,39,1,1
9.5,100,1013.5,37,1,1
8.1,99,1010.8,52,1,1
11,99,1006.3,63,1,1
11.8,99,1011.8,37,1,0
10.1,100,1018.7,28,0,1
9.5,100,1020,15,1,1
6.5,100,1019.3,28,1,1
10.4,100,1016,31,1,1
6.1,100,1017.8,19,1,0
9.7,95,1011.7,19,0,0
6.5,100,1022.6,24,0,0
7.1,100,1026.4,31,0,0
11.4,100,1026.8,35,0,0
12.2,95,1029.8,26,0,0
10.4,100,1031.4,15,0,0
5,100,1028.2,22,0,0
10.1,85,1022.5,28,0,0
12.5,85,1019.9,31,0,0
13.3,99,1020.1,37,0,0
12.3,100,1013.8,33,0,0
12.5,86,1021.5,28,0,0
9.6,100,1027,22,0,0
11.6,100,1026.8,20,0,0
10.6,93,1021,35,0,0
12,91,1013.5,NA,0,1
9,94,1021.6,28,1,0
8.5,87,1029.3,37,0,0
10.8,74,1024.4,30,0,0
10.5,77,1015.6,37,0,1
11.4,100,1017.4,22,1,1
12.2,100,1013,24,1,1
11.7,95,1013.9,41,1,1
11.7,78,1017.9,48,1,0
8.8,97,1023.3,26,0,1
5.1,100,1023.3,28,1,1
6.4,99,1017.4,17,1,0
1.7,99,1020.3,15,0,0
2.6,99,1027.7,28,0,0
1.1,99,1025,24,0,0
7.7,86,1016.8,35,0,1
8.5,83,1022.6,30,1,0
6,92,1029.9,20,0,0
4.3,99,1029.1,20,0,0
6.6,100,1026.3,24,0,0
0.3,99,1023.2,17,0,0
8.8,82,1020.6,24,0,0
8.5,100,1024.3,22,0,0
2.9,100,1028.7,19,0,1
10.4,100,1027.4,30,1,1
13,96,1022.6,43,1,0
12.6,99,1021.7,46,0,0
9.8,86,1019.3,52,0,0
10.1,73,1003.1,59,0,1
6.6,89,1008.3,59,1,1
8,97,1016.1,30,1,0
4.3,100,1023.9,28,0,1
3,100,1032.8,33,1,0
0.5,99,1036,17,0,0
0.8,99,1030.9,31,0,0
3.2,99,1031.2,26,0,0
5.7,100,1027.8,17,0,1
12.3,100,1020.9,37,1,1
13.6,99,1013.9,33,1,1
11.7,100,1019,22,1,1
10.9,100,1022.1,33,1,0
11.2,93,1017,39,0,1
11.6,99,1005.4,61,1,1
11.6,99,1000.7,44,1,1
4.8,99,1005.2,33,1,1
6.3,99,1008.7,37,1,0
5.2,100,1015,20,0,1
6.9,100,1028.1,39,1,0
9.4,86,1034.1,20,0,0
5.6,99,1027,28,0,0
9.3,100,1024.7,24,0,0
10.1,78,1022,44,0,1
11.8,84,1013.6,50,1,0
10.5,100,1016.2,33,0,1
5.3,100,1023.7,24,1,0
6.5,99,1024.9,26,0,0
9.1,70,1020.5,41,0,1
8.9,99,1008.8,59,1,1
9.4,95,1009.9,61,1,1
8.5,98,1014.3,43,1,1
11.3,99,1010.5,54,1,1
9.7,88,1008.6,43,1,1
7,100,1010.7,46,1,1
5.5,100,1019.2,35,1,1
10.3,96,1008.1,48,1,1
8.4,94,1016.6,37,1,0
10.8,90,1012.5,43,0,1
8,94,1004.2,56,1,1
8.8,91,1009.4,56,1,1
10.9,97,1003.2,70,1,0
9.8,89,1020,39,0,0
9.3,62,1007.2,74,0,1
7.8,91,1005.1,57,1,1
11.7,96,1001.2,80,1,1
6,96,1011.7,57,1,1
6.9,96,1018.2,43,1,1
7.5,100,1014.5,50,1,1
9.1,98,1009.6,43,1,1
11.8,92,1012,48,1,1
11.2,100,1023.2,33,1,1
10.9,99,1023.2,35,1,0
10.3,100,1024.3,26,0,0
9.7,100,1019.2,28,0,0
13.8,84,1016.2,31,0,0
12.7,100,1007.8,50,0,1
12.9,90,1009.9,46,1,1
13.4,81,1015.7,41,1,0
17.8,63,1018.1,48,0,0
11.2,100,1030.4,11,0,0
12.6,100,1029.9,28,0,0
18.1,53,1020.5,44,0,1
13.4,100,1025,28,1,0
10.6,99,1027,30,0,0
12.4,92,1025.4,30,0,0
7.2,100,1027.4,43,0,0
15.9,59,1008.2,57,0,1
10,84,1009.3,44,1,1
10.6,86,1012.2,35,1,0
11.1,74,1018.9,37,0,0
9.3,76,1014.3,37,0,1
10.4,100,1014.6,17,1,0
13.5,97,1014.3,43,0,1
17.1,73,1002.9,28,1,1
14,100,1004.7,26,1,1
11.6,100,998.6,54,1,1
10.8,87,1007.8,54,1,1
11.5,89,1011,44,1,0
10.8,98,1014.3,39,0,0
13.6,92,1012.2,22,0,0
17.6,64,1001.5,54,0,0
15.3,85,1002.2,50,0,0
15.2,79,1004.8,56,0,1
11.4,67,1008.8,70,1,0
13.3,64,1012.7,57,0,1
12,66,1012.2,65,1,0
14.1,87,1012.6,52,0,0
15.4,67,1001.1,52,0,1
10,95,1004.8,63,1,1
11.6,98,999.4,87,1,1
11.4,75,1021.5,44,1,0
10.9,80,1021.4,37,0,0
18,51,1008.7,39,0,0
11.7,88,1010.7,31,0,1
7.9,100,1014.6,33,1,0
11.3,100,1018,28,0,0
18.5,48,1008.9,44,0,0
13.3,86,1007.8,43,0,0
11.6,84,1015.9,41,0,0
13.2,77,1010.4,46,0,0
11.6,89,1004.7,67,0,1
9,97,1021.2,44,1,0
11.1,88,1020.9,48,0,0
15.4,46,1003.6,67,0,1
8.3,88,1007.4,72,1,1
10.5,80,1020.9,54,1,0
18,33,1019.2,54,0,0
20.7,29,1008.5,44,0,0
13.2,95,1015,39,0,1
10.3,100,1011.5,43,1,1
10.1,100,1013.8,57,1,1
9.1,72,1021.8,63,1,1
10.1,92,1025.3,46,1,0
11.1,82,1026.3,28,0,0
10.9,100,1025.1,30,0,1
10.7,100,1015,35,1,1
12.1,97,1020.8,37,1,0
10.7,94,1024,26,0,0
12,82,1025.9,30,0,0
10.5,99,1022,26,0,0
15.4,79,1016.1,31,0,0
13.6,67,1021.3,52,0,0
12.2,68,1031.3,30,0,0
12.2,73,1026.3,22,0,0
20.5,33,1014.7,56,0,0
14.7,93,1012.7,39,0,1
10.4,100,1012,54,1,1
11.9,78,1019,41,1,0
12.8,85,1024.9,33,0,0
14.1,76,1025.7,52,0,1
12.4,99,1021.6,50,1,1
12.4,82,1018,43,1,0
12.2,82,1020.3,31,0,0
12,93,1022.1,31,0,0
12.9,78,1021.4,31,0,0
12.6,90,1020.9,33,0,0
14.8,78,1015.5,37,0,0
16.6,81,1009,44,0,0
12.9,83,1013.7,43,0,1
11.2,97,1013.3,41,1,1
12.4,93,1011.6,44,1,1
11.7,99,1012,44,1,1
12.4,85,1015.6,33,1,0
15.4,77,1015.2,33,0,0
16.8,76,1013.3,28,0,0
22.8,52,1011.3,46,0,0
14.6,88,1009.4,35,0,0
12.9,87,1017.6,41,0,0
14.2,71,1022.8,39,0,0
19.8,53,1017.4,48,0,0
18.2,75,1015.2,28,0,0
14.2,89,1012.6,26,0,1
13.8,77,1004.2,43,1,1
10.1,88,1006.6,54,1,1
11.9,92,1019,37,1,0
15.1,75,1020.4,28,0,0
23.5,35,1007.2,48,0,0
14.2,83,1005.9,52,0,1
12.4,86,1008.3,52,1,1
13.8,95,1009.9,48,1,0
14.2,73,1013,37,0,0
14.7,92,1014.8,44,0,0
14,64,1021.9,30,0,0
13.8,81,1022.8,28,0,0
14.5,79,1022.5,37,0,0
13.9,83,1022.7,31,0,0
18.5,67,1020.2,30,0,0
26,45,1013,43,0,0
16.6,88,1013.6,50,0,1
12.8,97,1015.6,48,1,1
19.9,91,1006.8,43,1,1
13.8,86,1014.7,39,1,0
15.1,65,1020.3,28,0,0
18.4,67,1013.2,43,0,0
17.8,69,1013.3,35,0,0
15,71,1015.7,33,0,0
24.8,34,1001.6,56,0,0
15.5,59,1019.4,35,0,0
14.1,67,1017.7,41,0,0
15.2,79,1016.6,24,0,0
24.1,23,1005.1,52,0,1
13.7,96,1009.6,33,1,0
14.4,86,1005.9,57,0,0
14.6,78,1008.1,46,0,0
14.7,82,1004.5,70,0,1
12.7,71,1018.7,50,1,0
14.1,75,1026.7,39,0,0
15.8,67,1022.7,46,0,0
18.3,69,1018.2,33,0,0
25,50,1015.5,43,0,0
17.6,70,1021.1,35,0,0
15.5,85,1022.8,30,0,0
19.4,53,1016.2,28,0,0
27.9,40,1010.4,39,0,0
28.3,42,1014.7,26,0,0
28.7,47,1013.2,41,0,0
31.9,27,1006.3,63,0,1
17.3,89,1015,37,1,0
16.1,65,1016.8,43,0,0
17,64,1014.7,35,0,0
17.2,72,1015.7,37,0,0
16.5,74,1022.1,35,0,0
16.6,69,1018.7,35,0,0
17.3,85,1011.5,41,0,0
15.6,63,1021.6,43,0,0
15.8,66,1022.2,31,0,0
23.1,47,1015.9,35,0,0
28.3,31,1008.5,69,0,0
17.8,64,1019.1,44,0,0
17,66,1016,33,0,0
17.9,86,1014.8,39,0,0
17.5,83,1010.7,39,0,0
26.6,25,1008.4,43,0,0
19.1,84,1012.2,54,0,0
16.6,53,1023.3,59,0,0
16.3,63,1018.9,41,0,0
24.5,44,1012.1,37,0,0
16.9,87,1012.5,39,0,0
19.5,71,1010.3,59,0,0
17.3,79,1011,67,0,0
15.2,75,1021.2,35,0,0
16.2,75,1015.7,46,0,0
20.4,58,1013.1,39,0,0
24.3,44,1011.5,26,0,0
18.6,86,1006.6,31,0,0
19.9,84,998.6,39,0,0
15.8,93,1011,37,0,0
12.7,91,1014.7,43,0,0
15.5,75,1009.5,33,0,1
13.9,95,1001.5,48,1,1
12.4,94,1012.1,48,1,0
14.1,76,1023,35,0,0
14.4,88,1026,39,0,0
14.4,80,1023.7,35,0,0
16.2,77,1020.3,35,0,0
14.1,100,1011,35,0,0
13.7,100,1014.8,35,0,0
12.3,100,1022.7,37,0,0
15.2,66,1024.7,44,0,0
16.2,81,1024,39,0,0
16.9,66,1024.4,39,0,0
13.5,87,1025,35,0,0
14,100,1019.8,39,0,0
16.7,79,1019,41,0,0
9.6,91,1022.3,46,0,0
14.7,69,1024.9,37,0,0
17.7,80,1023.3,44,0,0
15.3,100,1017,41,0,0
16.2,74,1017.9,30,0,0
25,43,1016.3,30,0,1
11.9,100,1022.2,31,1,0
8.8,100,1021.3,30,0,0
11.5,100,1015.1,33,0,1
13.4,97,1002.3,61,1,1
10.5,97,1006.3,44,1,1
15.6,95,1011.1,43,1,0
15.2,100,1018.9,37,0,0
9.3,100,1027.6,30,0,0
8.6,100,1022.6,41,0,1
15.2,100,1016.9,61,1,1
10.5,98,1024,33,1,0
10.4,93,1021.1,33,0,1
12.5,100,1022.1,31,1,0
13,100,1025.2,37,0,0
16.9,94,1024.6,31,0,0
17.1,93,1017.5,19,0,0
14.6,100,1017.4,13,0,0
10.7,100,1018.3,26,0,0
11.3,100,1019.9,24,0,0
15.2,100,1017.2,31,0,0
14.7,96,1013.3,65,0,1
15.2,95,1015.3,56,1,0
11.6,100,1021.4,44,0,0
13,70,1024,35,0,0
11,100,1022.9,24,0,0
15.4,91,1024.5,35,0,0
17.7,80,1020.5,33,0,0
17.9,84,1017,31,0,0
17.6,100,1017.7,19,0,0
15.9,100,1013.6,39,0,0
15.3,84,1017.4,43,0,1
14.7,84,1021.5,26,1,0
13.1,100,1021.7,30,0,0
11.7,100,1025.3,31,0,0
11.7,100,1025.3,26,0,0
10.8,100,1020.7,26,0,0
11.3,100,1020.9,31,0,1
14.1,83,1018.5,50,1,1
10,100,1022.9,26,1,1
12.2,81,1017.5,41,1,1
13.8,100,1014.9,44,1,1
14.8,99,1015.1,41,1,0
8.1,100,1017.5,35,0,1
12.5,65,1017.6,43,1,0
6.6,100,1018.9,37,0,1
12.8,90,1014.3,39,1,0
7.8,100,1026.5,31,0,0
12.7,63,1017.3,46,0,1
14.7,100,1007.2,41,1,1
9.7,100,1020.1,24,1,0
9.2,85,1017.8,37,0,1
11.1,100,1002.5,65,1,1
10.5,95,1004.8,56,1,1
8.6,99,1014.2,28,1,1
12.9,100,1018.6,30,1,0
10,95,1027.6,24,0,0
7.4,100,1029.6,22,0,0
5.5,100,1026.4,26,0,0
12.9,70,1016.5,41,0,1
13.1,100,1017.4,24,1,0
14,100,1024.3,26,0,0
7.9,100,1030.2,19,0,0
12.1,88,1026.7,33,0,0
13.1,77,1022.7,39,0,0
16,71,1018.6,35,0,0
13,100,1022.4,33,0,0
17.5,58,1021.5,33,0,1
13.2,100,1021.4,15,1,0
13.3,92,1019.4,22,0,1
15.2,100,1020.2,26,1,0
9.7,100,1022.4,24,0,0
14.9,91,1017,26,0,1
14.4,100,1015,28,1,0
11.4,100,1016.6,37,0,1
15.2,100,1014.5,22,1,1
13.7,98,1016.5,28,1,1
14.5,100,1003.4,37,1,0
12.4,100,1011.5,30,0,0
9.8,100,1023.5,17,0,0
8.6,100,1026.1,11,0,0
7.3,100,1022,13,0,1
12.9,100,1017.2,31,1,0
11.9,100,1020,15,0,0
12.5,100,1019.6,26,0,1
12.9,100,1023.5,19,1,1
6.4,100,1030.6,17,1,0
6.9,100,1032.9,20,0,1
9.3,100,1032.8,39,1,1
7.4,100,1034.7,22,1,0
3.3,100,1034.7,20,0,0
6.3,100,1029.8,30,0,0
10.6,96,1021.4,30,0,0
10.9,91,1014,19,0,0
10.2,100,1011,15,0,1
10.1,100,1018.1,35,1,1
8.7,100,1022.4,30,1,1
